population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2013,3269.2524292094345,4731.477889421203,2181.6970033610687
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2013,3606.4667720809207,4951.167165774343,2646.557095160545
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2014,3179.603535271196,4667.3355913283085,2115.392753023701
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2014,3524.993109476889,4829.279935926781,2582.3000959892443
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2015,2926.3209598113203,4284.200198168239,1919.140575025608
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2015,3448.3661104302087,4798.5132358035535,2514.2678549903285
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2016,2623.79439147957,3813.654371294595,1727.2940662270414
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2016,3352.5776272330795,4635.349625611409,2479.327840885029
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2017,2367.681110926716,3412.2582072701503,1559.766596319524
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2017,3257.091135649169,4488.654381189433,2408.837387661083
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2018,2276.5830989134643,3295.1983987976337,1486.5572541176912
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2018,3220.336122971364,4462.415070712961,2369.544718904576
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2019,2274.9682652796173,3365.134480269703,1503.4950220607388
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2019,3238.318885142988,4512.221947951599,2366.004138233964
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2020,2288.021204464941,3368.676064826564,1523.6340100671948
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2020,3305.62645645826,4449.133699042,2383.6191533588158
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2021,2307.0274564579613,3368.14722355752,1519.5959451645956
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2021,3448.457512694158,4653.518724800246,2465.9458236877967
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,1990,645.3632740524939,971.3607057821736,412.5397292301509
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,1990,863.5173333816207,1210.9129158581138,604.3680137715521
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,1991,698.4287716642971,1048.335223848926,439.3426312500379
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,1991,925.0723563807292,1289.0433997799228,649.2744771578605
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,1992,754.3050798757873,1141.12942141123,471.6122658385992
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,1992,992.4283671883834,1367.239831572933,698.75684648978
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,1993,802.9813520960728,1211.3385093962604,502.87281401094015
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,1993,1045.380916314644,1440.3130573795202,736.7952132224589
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,1994,857.3366690945005,1300.360296448784,535.7418617212813
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,1994,1097.2612297788037,1510.3263445846396,771.6846709729136
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,1995,918.3998431170075,1386.4188277867147,572.4347208365912
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,1995,1143.357281401059,1578.1017965131666,796.0253056813542
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,1996,1005.246419492824,1511.2964515248457,632.0250832349109
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,1996,1186.6516703328148,1627.0926186229794,840.9899775735553
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,1997,1068.5542190332978,1591.1287561079826,664.5428984730838
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,1997,1218.3663913879147,1652.5488622629916,861.9231424963946
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,1998,1130.7266142343826,1680.6111371851694,707.6738298459986
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,1998,1255.8113346303262,1703.4786875571758,887.9345709829164
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,1999,1131.796857421705,1703.694213975431,706.6451442170426
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,1999,1286.0378849329977,1751.3315564652178,915.0558291629576
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2000,1134.8722748973432,1684.889420907096,705.4976548944594
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2000,1319.5485336358925,1794.7927985609094,939.381134224836
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2001,1159.6946292787025,1728.5021866005193,729.6369325557384
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2001,1395.835212112719,1909.2767296989025,994.2715897788366
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2002,1154.6242820232155,1721.4772760548522,731.8589818118871
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2002,1443.5437780055388,1990.627539076557,1024.4925802835105
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2003,1116.121754087176,1664.3140696517944,714.0309524625519
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2003,1429.8192280665455,1970.7277727405285,1009.8877460647526
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2004,1108.9869882184807,1663.7668245746772,717.9479881296589
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2004,1420.8016760509242,1972.707285423664,1000.7361420778626
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2005,1142.73361061673,1720.689934331505,740.5505420636473
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2005,1402.6072639309923,2003.6775263559248,980.750185391874
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2006,1240.1315736422189,1836.5483481734984,793.4010343339421
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2006,1359.349573703015,1908.4403897414893,962.8861515783308
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2007,1410.1454853609891,2077.6547187652213,889.3829626370587
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2007,1340.605596370739,1851.0810815966636,950.5256127026904
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2008,1613.2828394090925,2378.971262092398,1014.0703745633544
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2008,1385.2542465919587,1913.606457092154,983.6010189255676
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2009,1678.7830452099977,2478.861942557841,1058.4161809783184
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2009,1443.663950884352,2004.3943942699664,1036.4807007007655
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2010,1648.7753060698296,2458.5491175645016,1039.0355785433333
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2010,1517.832402880036,2127.638646848168,1090.7948982732014
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2011,1583.3598342271396,2348.772857648813,1007.005118866168
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2011,1650.698345453677,2293.2491375891336,1182.0573420399205
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2012,1543.8519484418548,2276.646947182532,1004.1939996962576
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2012,1836.2202300932768,2573.89082300184,1311.5836839799808
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2013,1552.2444369185496,2279.570945323091,1030.0048992666875
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2013,2002.9540463201847,2818.8356657327267,1418.2797573434063
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2014,1746.125632615953,2575.590406595737,1156.2964420006597
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2014,2220.363374556014,3118.8131966146693,1559.0920991947444
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2015,2048.4426748484334,3018.443325083728,1319.7724427430571
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2015,2424.378978834676,3370.2488977858598,1692.7598070595989
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2016,2372.0880289424585,3475.643540986744,1555.003619777562
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2016,2559.013117009152,3555.6031300351324,1795.916853470938
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2017,2514.6232867904614,3656.758058252597,1637.6149686360866
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2017,2608.5388186620967,3561.9082422024803,1833.9462637637137
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2018,2551.4443532628297,3761.7165322183073,1621.285301053757
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2018,2619.0077997976264,3597.745898046862,1861.6630707180225
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2019,2426.368529955451,3609.661445961056,1525.1234620248215
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2019,2550.1439911362404,3561.279811332141,1795.2931730377036
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2020,2200.6574587000023,3240.570336489141,1399.4258158894568
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2020,2456.5567991812886,3375.9075582282508,1737.6981556165524
1,All Population,5,Prevalence,69,Singapore,1,Male,12,35-39 years,572,Eating disorders,1,Number,2021,1952.4164309206071,2975.984142212052,1272.910072703236
1,All Population,5,Prevalence,69,Singapore,2,Female,12,35-39 years,572,Eating disorders,1,Number,2021,2341.664028066097,3193.828491172848,1653.165057884587
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,1990,289.46470507124536,437.1957228941583,179.02098226774325
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,1990,407.44189086571663,595.9113800876983,274.32204880936763
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,1991,315.82226309738866,478.28319495339326,195.31047433927336
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,1991,442.6619706794274,636.7245454803972,299.76947785200434
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,1992,329.8599036118376,503.0972357576437,203.16073672331257
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,1992,462.3846287365466,658.0292129044578,315.1090288784411
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,1993,350.966795342079,527.325682998142,216.55158890481871
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,1993,488.087444580427,691.0749549845916,332.417524982671
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,1994,379.4817243950171,578.009243357615,238.75253279866257
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,1994,519.2695970384369,733.2802166659023,353.8906304494683
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,1995,408.76409618123006,631.2413064633097,256.64846355134773
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,1995,554.6869166813877,783.2229382629267,376.319260966752
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,1996,451.799149822445,692.6949303624876,281.727643761257
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,1996,599.9234261786612,845.6527660511042,409.3097910639149
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,1997,494.1700653952856,757.2412441348156,308.2274243428496
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,1997,646.4130919947604,910.022699985166,443.165123164892
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,1998,536.4039303482574,817.2673766302191,333.77742734109347
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,1998,688.2128733726938,956.6732270660824,466.4311954331261
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,1999,552.9507930664079,836.9944821577603,338.6204135693448
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,1999,717.1820583811592,1008.1239123333454,488.3638026303421
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,2000,581.7246293248858,887.2999812637875,353.84240043019327
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,2000,742.7191931162292,1061.4234362642717,502.7563884247687
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,2001,616.1113899143679,938.0030375094432,379.6798370038945
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,2001,771.7623866355632,1091.8708655148762,524.8547703274671
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,2002,626.0709002438955,951.9014568937212,394.8428646358525
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,2002,781.4947371080659,1104.6977504016477,535.7153390503914
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,2003,611.6578251456629,931.2929049597706,386.404394842137
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,2003,774.630342012073,1112.2406275142043,528.4107127070891
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,2004,619.2352206025249,942.412671037333,393.81868381197256
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,2004,789.7962310250944,1137.148510552027,535.0691128782717
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,2005,627.6654543097137,951.4976000370714,397.0994075867243
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,2005,813.0485582958966,1166.652977741443,540.0139178613616
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,2006,650.3699258275738,984.6746409126184,410.86919311535377
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,2006,863.8453097604764,1243.259668999296,586.6502985229465
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,2007,686.4941155292207,1036.6323310775024,430.3149938981358
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,2007,919.512912954765,1317.9860631965944,626.0413168726179
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,2008,740.725558378506,1103.4401015241642,465.0207138341018
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,2008,969.7546378222834,1388.5112300789149,660.7777949995125
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,2009,760.0066451939997,1127.305910691907,475.86820530963
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,2009,986.4302824593173,1415.9655097690948,675.2227044338272
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,2010,782.1766669001892,1166.8678313859616,488.889892332689
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,2010,972.2066540159956,1398.4399078770691,660.0010837868397
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,2011,836.7533028917252,1249.96758575365,528.8961250531663
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,2011,932.3923331349464,1335.5283683856603,629.3000841615827
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,1990,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,1990,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,1991,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,1991,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,1992,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,1992,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,1993,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,1993,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,1994,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,1994,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,1995,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,1995,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,1996,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,1996,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,1997,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,1997,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,1998,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,1998,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,1999,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,1999,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2000,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2000,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2001,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2001,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2002,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2002,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2003,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2003,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2004,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2004,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2005,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2005,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2006,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2006,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2007,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2007,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2008,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2008,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2009,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2009,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2010,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2010,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2011,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2011,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2012,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2012,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2013,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2013,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2014,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2014,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2015,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2015,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2016,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2016,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2017,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2017,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2018,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2018,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2020,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2020,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,34,2-4 years,572,Eating disorders,1,Number,2021,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,2,Female,34,2-4 years,572,Eating disorders,1,Number,2021,0.0,0.0,0.0
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,2012,928.7084704889188,1396.6818887550305,585.1103465589265
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,2012,902.6879731676408,1277.7794513453896,605.5954664576833
1,All Population,5,Prevalence,69,Singapore,1,Male,13,40-44 years,572,Eating disorders,1,Number,2013,1008.8920137458912,1524.3686135137116,642.2197536725193
1,All Population,5,Prevalence,69,Singapore,2,Female,13,40-44 years,572,Eating disorders,1,Number,2013,903.9725774815709,1274.2218205926947,607.3728425803636
